Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration,Rating,Favorites,Premiered,Broadcast
Kono Oto Tomare! Part 2,Kono Oto Tomare!: Sounds of Life Season 2,8.42,1346,170,179,TV,13,Finished Airing,"Oct 6, 2019 to Dec 29, 2019","WOWOW,       Movic,       KlockWorx,       Memory-Tech,       King Records,       Shueisha,       Pony Canyon Enterprises",Funimation,Platinum Vision,Manga,Drama,"Music, School",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"1,714",Fall 2019,Sundays at 01:00 (JST)
Koukaku Kidoutai: Stand Alone Complex,Ghost in the Shell: Stand Alone Complex,8.42,580,171,398,TV,26,Finished Airing,"Oct 1, 2002 to Oct 1, 2003","Bandai Visual,       Dentsu,       Victor Entertainment,       Animax,       Kodansha,       Trilogy Future Studio,       Tokuma Shoten,       Nippon Television Network","Bandai Entertainment,       Manga Entertainment",Production I.G,Manga,"Action, Award Winning, Mystery, Sci-Fi","Adult Cast, Detective, Mecha, Military",Seinen,25 min. per ep.,R - 17+ (violence & profanity),"8,603",Fall 2002,Fridays at 15:30 (JST)
Saenai Heroine no Sodatekata Fine,Saekano the Movie: Finale,8.42,1304,173,184,Movie,1,Finished Airing,"Oct 26, 2019",Aniplex,"None found, add some",CloverWorks,Light novel,"Comedy, Romance","Harem, Otaku Culture, School",,1 hr. 54 min.,PG-13 - Teens 13 or older,"2,585",,
Hunter x Hunter,,8.42,371,174,595,TV,62,Finished Airing,"Oct 16, 1999 to Mar 31, 2001",Fuji TV,VIZ Media,Nippon Animation,Manga,"Action, Adventure, Fantasy",,Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"11,060",Fall 1999,Saturdays at 18:00 (JST)
Mononoke,,8.42,728,172,330,TV,12,Finished Airing,"Jul 13, 2007 to Sep 28, 2007","Dentsu,       SKY Perfect Well Think,       Fuji TV,       Asmik Ace,       Sony Music Entertainment",Discotek Media,Toei Animation,Original,"Horror, Mystery, Supernatural, Suspense","Adult Cast, Historical, Mythology, Psychological",,22 min. per ep.,R - 17+ (violence & profanity),"8,368",Summer 2007,Fridays at 00:45 (JST)
Tian Guan Cifu,Heaven Official's Blessing,8.42,1567,175,147,ONA,11,Finished Airing,"Oct 31, 2020 to Jan 2, 2021",bilibili,Funimation,Haoliners Animation League,Web novel,"Action, Adventure, Drama, Fantasy","Historical, Mythology",,26 min. per ep.,PG-13 - Teens 13 or older,"5,479",,
Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets,8.41,429,176,520,OVA,2,Finished Airing,"Dec 9, 2014 to Apr 9, 2015",Production I.G,Funimation,Wit Studio,Visual novel,Action,,,27 min. per ep.,R - 17+ (violence & profanity),"1,965",,
Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Violet Evergarden: Eternity and the Auto Memory Doll,8.41,542,177,426,Movie,1,Finished Airing,"Sep 6, 2019","Shochiku,       ABC Animation",Funimation,Kyoto Animation,Light novel,"Drama, Fantasy",,,1 hr. 31 min.,PG-13 - Teens 13 or older,"1,576",,
Yuru Camp△ Movie,Laid-Back Camp: The Movie,8.41,2397,178,80,Movie,1,Finished Airing,"Jul 1, 2022","Sotsu,       Half H.P Studio,       AT-X,       KlockWorx,       Houbunsha,       MAGES.,       81 Produce,       BS11,       DeNA,       FuRyu,       Sony Music Solutions","None found, add some",C-Station,Manga,Slice of Life,"Adult Cast, CGDCT, Iyashikei",,2 hr.,PG-13 - Teens 13 or older,450,,
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War,8.41,51,179,1,TV,12,Finished Airing,"Jan 12, 2019 to Mar 30, 2019","Aniplex,       Mainichi Broadcasting System,       Magic Capsule,       Shueisha,       JR East Marketing & Communications",Aniplex of America,A-1 Pictures,Manga,Comedy,"Psychological, Romantic Subtext, School",Seinen,25 min. per ep.,PG-13 - Teens 13 or older,"39,759",Winter 2019,Saturdays at 23:30 (JST)
Natsume Yuujinchou Movie: Utsusemi ni Musubu,Natsume's Book of Friends Movie: Ephemeral Bond,8.41,2543,180,73,Movie,1,Finished Airing,"Sep 29, 2018",Aniplex,Aniplex of America,Shuka,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,1 hr. 44 min.,PG-13 - Teens 13 or older,197,,
Saiki Kusuo no Ψ-nan,The Disastrous Life of Saiki K.,8.41,136,181,1,TV,120,Finished Airing,"Jul 4, 2016 to Dec 26, 2016","TV Tokyo,       Shogakukan-Shueisha Productions,       Pony Canyon,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Bandai Namco Entertainment,       Shueisha,       Toy's Factory,       Dear Stage inc.",Funimation,"J.C.Staff,       Egg Firm",Manga,"Comedy, Supernatural","Gag Humor, School, Super Power",Shounen,5 min. per ep.,PG-13 - Teens 13 or older,"29,851",Summer 2016,Not scheduled once per week
Saiki Kusuo no Ψ-nan 2,The Disastrous Life of Saiki K. 2,8.41,331,182,646,TV,24,Finished Airing,"Jan 17, 2018 to Jun 27, 2018","TV Tokyo,       Shogakukan-Shueisha Productions,       Nippon Columbia,       KlockWorx,       Asmik Ace,       Bandai Namco Entertainment,       Shueisha,       Toy's Factory,       Dear Stage inc.","None found, add some","J.C.Staff,       Egg Firm",Manga,"Comedy, Supernatural","Gag Humor, School, Super Power",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"4,200",Winter 2018,Wednesdays at 01:35 (JST)
Kamisama Hajimemashita: Kako-hen,,8.40,1407,183,169,OVA,4,Finished Airing,"Aug 20, 2015 to Aug 19, 2016","None found, add some","None found, add some",TMS Entertainment,Manga,"Comedy, Fantasy, Romance","Mythology, Time Travel",Shoujo,30 min. per ep.,PG-13 - Teens 13 or older,"1,038",,
Karakai Jouzu no Takagi-san 3,Teasing Master Takagi-san 3,8.40,1281,184,188,TV,12,Finished Airing,"Jan 8, 2022 to Mar 26, 2022","Shogakukan-Shueisha Productions,       Magic Capsule,       Asmik Ace,       TOHO animation,       Shogakukan,       Toho Music",Sentai Filmworks,Shin-Ei Animation,Manga,Comedy,"Romantic Subtext, School",Shounen,24 min. per ep.,PG-13 - Teens 13 or older,"2,326",Winter 2022,Saturdays at 01:25 (JST)
Major S5,,8.40,2585,185,71,TV,25,Finished Airing,"Jan 10, 2009 to Jun 27, 2009","Shogakukan-Shueisha Productions,       NHK","None found, add some",SynergySP,Manga,Sports,Team Sports,Shounen,24 min. per ep.,PG-13 - Teens 13 or older,635,Winter 2009,Unknown
Natsume Yuujinchou Roku Specials,Natsume's Book of Friends Season 6 Specials,8.40,3217,186,47,Special,2,Finished Airing,"Sep 27, 2017 to Oct 25, 2017",NAZ,"None found, add some",Shuka,Manga,"Slice of Life, Supernatural","Iyashikei, Mythology",Shoujo,23 min. per ep.,PG-13 - Teens 13 or older,76,,
Vivy: Fluorite Eye's Song,Vivy -Fluorite Eye's Song-,8.40,413,187,540,TV,13,Finished Airing,"Apr 3, 2021 to Jun 19, 2021",Aniplex,Aniplex of America,Wit Studio,Original,"Action, Sci-Fi, Suspense","Music, Time Travel",,24 min. per ep.,R - 17+ (violence & profanity),"10,745",Spring 2021,Saturdays at 23:30 (JST)
Doupo Cangqiong: Nian Fan,Fights Break Sphere 5th Season,8.40,7499,188,6,ONA,104,Currently Airing,"Jul 31, 2022 to ?","Tencent Penguin Pictures,       China Literature Limited,       Wanda Media","None found, add some",Motion Magic,Novel,"Action, Adventure, Fantasy",Martial Arts,,24 min. per ep.,PG-13 - Teens 13 or older,217,,
Fruits Basket: Prelude,,8.40,1979,189,108,Movie,1,Finished Airing,"Feb 18, 2022","TV Tokyo,       TV Osaka,       Funimation,       Nihon Ad Systems,       Hakusensha,       Avex Pictures,       8PAN",Crunchyroll,TMS Entertainment,Manga,"Drama, Romance",,Shoujo,1 hr. 28 min.,PG-13 - Teens 13 or older,816,,
Gintama°: Aizome Kaori-hen,Gintama: Love Incense Arc,8.39,2299,190,86,OVA,2,Finished Airing,"Aug 4, 2016 to Nov 4, 2016","TV Tokyo,       Dentsu","None found, add some",Bandai Namco Pictures,Manga,Comedy,"Gag Humor, Parody",Shounen,26 min. per ep.,PG-13 - Teens 13 or older,140,,
Houseki no Kuni,Land of the Lustrous,8.39,488,191,465,TV,12,Finished Airing,"Oct 7, 2017 to Dec 23, 2017","Mainichi Broadcasting System,       Kodansha,       Movic,       AT-X,       TOHO animation,       Tokyo MX,       Q-Tec,       Kyoraku Industrial Holdings,       BS11",Sentai Filmworks,Orange,Manga,"Action, Drama, Fantasy, Mystery",Anthropomorphic,Seinen,24 min. per ep.,PG-13 - Teens 13 or older,"13,628",Fall 2017,Saturdays at 21:30 (JST)
Josee to Tora to Sakana-tachi,"Josee, the Tiger and the Fish",8.39,532,192,431,Movie,1,Finished Airing,"Dec 25, 2020","Shochiku,       Kadokawa,       Sonilude,       Movie Walker",Funimation,Bones,Novel,"Drama, Romance","Adult Cast, Visual Arts",,1 hr. 38 min.,PG-13 - Teens 13 or older,"6,190",,
Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Maquia: When the Promised Flower Blooms,8.39,525,193,436,Movie,1,Finished Airing,"Feb 24, 2018","Bandai Visual,       Lantis,       Rakuonsha,       Showgate,       Hakuhodo DY Music & Pictures,       Cygames",Eleven Arts,P.A. Works,Original,"Drama, Fantasy",,,1 hr. 54 min.,PG-13 - Teens 13 or older,"7,622",,
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),The Garden of Sinners Chapter 7: A Study in Murder - Part 2,8.38,1172,194,208,Movie,1,Finished Airing,"Aug 8, 2009",Notes,Aniplex of America,ufotable,Light novel,"Action, Mystery, Romance, Supernatural, Suspense",,,2 hr. 1 min.,R - 17+ (violence & profanity),"2,306",,
Blue Giant,,8.38,4320,197,26,Movie,1,Finished Airing,"Feb 17, 2023","TOHO animation,       Shogakukan",GKIDS,Nut,Manga,,Music,Seinen,1 hr. 59 min.,PG-13 - Teens 13 or older,232,,
Kaze ga Tsuyoku Fuiteiru,Run with the Wind,8.38,802,195,302,TV,23,Finished Airing,"Oct 3, 2018 to Mar 27, 2019","Movic,       Nippon Television Network,       TOHO animation,       Toy's Factory,       Cygames,       Yomiuri Shimbun,       MediaLink Entertainment Limited",Sentai Filmworks,Production I.G,Novel,"Drama, Sports","Adult Cast, Racing",,23 min. per ep.,PG-13 - Teens 13 or older,"6,069",Fall 2018,Wednesdays at 01:29 (JST)
3-gatsu no Lion,March Comes In Like a Lion,8.38,299,196,681,TV,22,Finished Airing,"Oct 8, 2016 to Mar 18, 2017","Aniplex,       Dentsu,       NHK,       Hakusensha,       Asmik Ace,       Toy's Factory",Aniplex of America,Shaft,Manga,Drama,"Childcare, Strategy Game",Seinen,25 min. per ep.,PG-13 - Teens 13 or older,"15,676",Fall 2016,Saturdays at 23:00 (JST)
Chihayafuru 2,,8.38,1031,198,237,TV,25,Finished Airing,"Jan 12, 2013 to Jun 29, 2013","VAP,       Nippon Television Network",Sentai Filmworks,Madhouse,Manga,"Drama, Sports","Love Polygon, School, Strategy Game",Josei,22 min. per ep.,PG-13 - Teens 13 or older,"1,633",Winter 2013,Unknown
Cowboy Bebop: Tengoku no Tobira,Cowboy Bebop: The Movie,8.38,619,199,380,Movie,1,Finished Airing,"Sep 1, 2001","Sunrise,       Bandai Visual","Sony Pictures Entertainment,       Funimation",Bones,Original,"Action, Sci-Fi","Adult Cast, Space",,1 hr. 55 min.,R - 17+ (violence & profanity),"1,597",,
Tensei shitara Slime Datta Ken 2nd Season,That Time I Got Reincarnated as a Slime Season 2,8.38,162,200,967,TV,12,Finished Airing,"Jan 12, 2021 to Mar 30, 2021",Kodansha,Funimation,8bit,Manga,"Action, Adventure, Comedy, Fantasy","Isekai, Reincarnation",Shounen,23 min. per ep.,PG-13 - Teens 13 or older,"10,773",Winter 2021,Tuesdays at 23:00 (JST)
