Name,English_title,Score,Popularity,Rank,Members,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Duration,Rating,Favorites,Demographics,Premiered,Broadcast
Suteneko Tora-chan,,5.71,11770,10798,1,Movie,1,Finished Airing,25-Sep-47,The National Film Center Japan,"None found, add some","None found, add some",Original,,Music,20 min.,G - All Ages,1,,,
Top wo Nerae! Gunbuster Specials,Gunbuster Renewal EX,5.71,7469,10799,6,Special,3,Finished Airing,"Nov 25, 2000 to Mar 25, 2001","None found, add some",Discotek Media,Gainax,Original,"Action, Sci-Fi","Mecha, Space",2 min. per ep.,PG-13 - Teens 13 or older,1,,,
Uchuu Senkan Yamato Pilot Film,,5.71,12552,10800,1,Special,1,Finished Airing,27-Jul-90,"None found, add some","None found, add some","None found, add some",Original,Sci-Fi,"Adult Cast, Military, Space",9 min.,PG-13 - Teens 13 or older,0,,,
W'z: Hand Shakers with W'z,,5.71,10127,10801,2,Special,1,Finished Airing,27-Feb-19,"None found, add some","None found, add some",GoHands,Original,Action,Music,24 min.,PG-13 - Teens 13 or older,0,,,
Wagahai wa Neko de Aru,,5.71,14776,10802,703,TV Special,1,Finished Airing,17-Feb-82,Fuji TV,"None found, add some",Toei Animation,Novel,"Comedy, Slice of Life",Historical,1 hr. 13 min.,G - All Ages,0,,,
"Wake Up, Girl Zoo! Miyagi PR de Go!",,5.71,12488,10803,1,Special,1,Finished Airing,11-Feb-16,"Rakuonsha,       DIVE II Entertainment","None found, add some","Ordet,       W-Toon Studio",Original,Comedy,,9 min.,G - All Ages,0,,,
Yoshino no Hime,The Princess of Yoshino,5.71,14941,10804,674,ONA,1,Finished Airing,2005,Maru Production,"None found, add some","None found, add some",Original,"Comedy, Fantasy, Slice of Life",Historical,8 min.,G - All Ages,1,,,
Ankoku Cat,,5.71,10558,10805,2,ONA,6,Finished Airing,"Dec 19, 2006 to May 13, 2008","None found, add some","None found, add some",Fanworks,Original,"Action, Comedy",Anthropomorphic,6 min. per ep.,G - All Ages,2,,,
Aquarion Logos,,5.71,4531,10806,23,TV,26,Finished Airing,"Jul 3, 2015 to Dec 25, 2015",C2C,Funimation,Satelight,Original,"Action, Fantasy, Romance, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,19,,Summer 2015,Fridays at 00:00 (JST)
Asari-chan: Ai no Marchen Shoujo,Super Gal Asari: The Dreaming Girl in Fairy World,5.71,15440,10807,590,Movie,1,Finished Airing,13-Mar-82,"None found, add some","None found, add some",Toei Animation,Manga,"Adventure, Slice of Life",,24 min.,,1,Shoujo,,
Bakugan: Evolutions,,5.71,12256,10808,1,ONA,26,Finished Airing,"Feb 6, 2022 to Sep 1, 2022","None found, add some","None found, add some",TMS Entertainment,Original,"Action, Fantasy",Strategy Game,22 min. per ep.,PG - Children,4,,,
Battery,,5.71,3052,10809,53,TV,11,Finished Airing,"Jul 15, 2016 to Sep 23, 2016","Aniplex,       Dentsu,       Kadokawa Shoten,       Fuji TV,       Kyoraku Industrial Holdings,       Kansai Telecasting",Discotek Media,Zero-G,Novel,"Drama, Sports",Team Sports,22 min. per ep.,PG-13 - Teens 13 or older,55,,Summer 2016,Fridays at 00:55 (JST)
Bloody Bunny,,5.71,14197,10810,844,TV,26,Finished Airing,"Jul 18, 2012 to ?","None found, add some","None found, add some",Kachidoki Studio,Other,Comedy,,1 min. per ep.,PG-13 - Teens 13 or older,5,,?,Unknown
Build Divide: Code White Recap,,5.71,12836,10811,1,TV Special,1,Finished Airing,08-May-22,"None found, add some","None found, add some",LIDENFILMS,Mixed media,Fantasy,Strategy Game,23 min.,PG-13 - Teens 13 or older,6,,,
Chikara to Onna no Yo no Naka,,5.71,14759,10812,706,Movie,1,Finished Airing,13-Apr-33,"None found, add some","None found, add some","None found, add some",Original,,Historical,2 min.,G - All Ages,0,,,
Chogattai Majutsu Robot Ginguiser,,5.71,12196,10813,1,TV,26,Finished Airing,"Apr 9, 1977 to Oct 22, 1977","None found, add some","None found, add some","Nippon Animation,       Ashi Productions",Original,"Action, Adventure, Sci-Fi",Mecha,24 min. per ep.,PG-13 - Teens 13 or older,3,,Spring 1977,Unknown
Chokkyuu Hyoudai Robot Anime: Straight Title,Straight Title Robot Anime,5.71,10368,10814,2,TV,12,Finished Airing,"Feb 6, 2013 to Apr 24, 2013","Tsubasa Entertainment,       Bouncy,       Just Production","None found, add some",Yaoyorozu,Unknown,Comedy,Mecha,15 min. per ep.,PG-13 - Teens 13 or older,4,,Winter 2013,Unknown
Code Geass: Hangyaku no Lelouch R2 Omake Flash,Code Geass: Lelouch of the Rebellion R2 Extra Flash - Baba Theater Redux,5.71,5195,10815,17,Special,9,Finished Airing,"Aug 22, 2008 to Apr 24, 2009",Bandai Visual,"Funimation,       Bandai Entertainment",Sunrise,Original,Comedy,Parody,1 min. per ep.,PG-13 - Teens 13 or older,16,,,
Cynical Hysterie Hour: Utakata no Uta,,5.71,17242,10816,404,Movie,1,Finished Airing,24-Jun-89,"None found, add some","None found, add some","None found, add some",Unknown,Comedy,,8 min.,G - All Ages,0,,,
Denshinbashira no Okaasan,,5.71,15691,10817,556,Movie,1,Finished Airing,2005,"None found, add some","None found, add some","None found, add some",Unknown,Drama,,10 min.,G - All Ages,0,,,
Din Dong,,5.71,17862,10818,358,ONA,5,Finished Airing,"Feb 27, 2010 to Jan 3, 2015",Postgal Workshop,"None found, add some","None found, add some",Unknown,Comedy,Parody,1 min. per ep.,G - All Ages,0,,,
Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,,5.71,14332,10819,814,Special,1,Finished Airing,1984,Fuji TV,"None found, add some","None found, add some",Manga,"Comedy, Sci-Fi",Educational,11 min.,PG-13 - Teens 13 or older,0,Shounen,,
Dr. Slump: Arale-chan no Koutsuu Anzen,,5.71,13805,10820,948,Special,2,Finished Airing,1983,"None found, add some","None found, add some",Toei Animation,Manga,"Comedy, Sci-Fi",Educational,13 min. per ep.,G - All Ages,1,Shounen,,
Duel Masters VS,,5.71,12233,10821,1,TV,49,Finished Airing,"Apr 5, 2014 to Mar 28, 2015","None found, add some","None found, add some",Ascension,Original,"Action, Adventure, Comedy, Fantasy",,24 min. per ep.,PG-13 - Teens 13 or older,0,Kids,Spring 2014,Unknown
Elite Banana Banao,,5.71,14674,10822,728,ONA,9,Finished Airing,"Dec 24, 2015 to Aug 8, 2016",Kamio Japan,"None found, add some","None found, add some",Other,"Comedy, Slice of Life",Parody,2 min. per ep.,G - All Ages,2,,,
God Eater Reso Nantoka Gekijou: Nagerareta Shokupan,,5.71,7988,10823,5,Special,1,Finished Airing,24-Mar-18,"Bandai Namco Entertainment,       DMM.futureworks,       Aoni Production","None found, add some","Passione,       Creators in Pack",Game,"Fantasy, Sci-Fi","Military, Parody",7 min.,G - All Ages,2,,,
Hanako,,5.71,11769,10824,1,Movie,1,Finished Airing,Not available,"None found, add some","None found, add some","None found, add some",Original,Supernatural,School,4 min.,PG-13 - Teens 13 or older,2,,,
Happy Bogeys,,5.71,18819,10825,293,Movie,12,Finished Airing,2000 to 2014,"None found, add some","None found, add some","None found, add some",Unknown,,,1 min. per ep.,G - All Ages,1,,,
Hello Kitty no Sanbiki no Kobuta,"Hello Kitty, Mimmy and Dear Daniel in the Three Little Pigs",5.71,15591,10826,570,OVA,1,Finished Airing,21-Dec-01,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,7 min.,G - All Ages,0,Kids,,
Hero Beta,,5.71,19441,10827,258,ONA,1,Finished Airing,20-Nov-19,"None found, add some","None found, add some",Live2D Creative Studio,Original,Sci-Fi,,31 sec.,PG-13 - Teens 13 or older,0,,,
Himitsukessha Taka no Tsume Countdown,,5.71,14629,10828,739,TV,11,Finished Airing,"Oct 7, 2009 to Dec 23, 2009","Kaeruotoko Shokai,       TV Asahi Music","None found, add some",DLE,Unknown,Comedy,"Parody, Super Power",11 min. per ep.,PG-13 - Teens 13 or older,0,,Fall 2009,Unknown
"HoneyWorks 10th Anniversary ""LIP×LIP FILM×LIVE"" Mini Anime",How to Enjoy this World Mini Anime,5.71,15539,10829,579,ONA,3,Finished Airing,"Aug 28, 2020 to Nov 26, 2020","None found, add some","None found, add some","None found, add some",Music,,"Idols (Male), Music",2 min. per ep.,PG-13 - Teens 13 or older,0,,,
Ahiru no Ko,The Ugly Duckling,5.7,14540,10830,761,Movie,1,Finished Airing,1932,"None found, add some","None found, add some","None found, add some",Book,,,14 min.,G - All Ages,0,Kids,,
Animation!,,5.7,14245,10831,832,Movie,13,Finished Airing,2006 to 2009,"None found, add some","None found, add some","None found, add some",Original,"Adventure, Avant Garde, Comedy, Fantasy, Mystery",Music,3 min. per ep.,G - All Ages,1,,,
Asako Get You!!,,5.7,9015,10832,4,OVA,2,Finished Airing,26-Jan-13,"None found, add some","None found, add some",SILVER LINK.,4-koma manga,"Comedy, Romance, Slice of Life",School,3 min. per ep.,PG-13 - Teens 13 or older,0,Seinen,,
Backkom Mission Impossible,,5.7,16011,10833,519,ONA,2,Finished Airing,2008,"None found, add some","None found, add some",RG Animation Studios,Original,Comedy,Parody,39 sec. per ep.,G - All Ages,0,Kids,,
Baraou no Souretsu Recap,,5.7,10934,10834,2,TV Special,1,Finished Airing,03-Apr-22,"None found, add some","None found, add some",J.C.Staff,Manga,"Action, Drama, Supernatural",Historical,23 min.,PG-13 - Teens 13 or older,6,Shoujo,,
Bernard-jou Iwaku.: Ofuro Dokusho,,5.7,11788,10835,1,Special,1,Finished Airing,20-Jan-17,"None found, add some","None found, add some",Creators in Pack,Manga,Comedy,,3 min.,PG-13 - Teens 13 or older,0,,,
Blue Reflection Ray!,,5.7,12581,10836,1,ONA,24,Finished Airing,"Apr 14, 2021 to Sep 29, 2021",Magic Capsule,"None found, add some",AQUA ARIS,Game,Comedy,,48 sec. per ep.,PG-13 - Teens 13 or older,1,,,
Boyfriend,,5.7,12898,10837,1,Special,1,Finished Airing,11-Feb-92,Toshiba EMI,"None found, add some",Magic Bus,Manga,"Romance, Sports",,1 hr. 54 min.,PG-13 - Teens 13 or older,1,Shoujo,,
Chizu no Nai Bouken,Adventure Without a Map,5.7,15903,10838,533,ONA,1,Finished Airing,19-May-17,Imagine,"None found, add some","None found, add some",Original,Slice of Life,,5 min.,G - All Ages,0,,,
Diabolik Lovers OVA,,5.7,3550,10839,40,OVA,1,Finished Airing,26-Feb-15,Frontier Works,"None found, add some",Zexcs,Visual novel,"Drama, Supernatural","Reverse Harem, School, Vampire",11 min.,PG-13 - Teens 13 or older,94,Josei,,
Dibetagurashi: Ahiru no Seikatsu,,5.7,13495,10840,1,TV,39,Finished Airing,"Apr 7, 2013 to Mar 30, 2014","None found, add some","None found, add some","None found, add some",Web manga,"Comedy, Slice of Life",,3 min. per ep.,G - All Ages,1,,Spring 2013,Unknown
Digimon Adventure 3D: Digimon Grand Prix!,,5.7,6849,10841,8,Movie,1,Finished Airing,20-Jul-00,"None found, add some","None found, add some",Toei Animation,Original,"Adventure, Comedy, Fantasy, Sports","Parody, Racing",7 min.,PG - Children,5,Kids,,
Ensemble Girls!!,,5.7,14290,10842,823,ONA,1,Finished Airing,19-Jun-16,"None found, add some","None found, add some",Happy Elements,Game,,"Idols (Female), Music",1 min.,G - All Ages,0,,,
Hello Kitty no Happy! Kasou Taikai,,5.7,16191,10843,500,OVA,1,Finished Airing,21-Aug-93,Sanrio,"None found, add some","None found, add some",Unknown,,,30 min.,G - All Ages,0,Kids,,
Hello Kitty no Papa Nante Daikirai,,5.7,15930,10844,531,OVA,1,Finished Airing,21-Mar-94,Sanrio,"None found, add some","None found, add some",Unknown,Slice of Life,,20 min.,G - All Ages,1,Kids,,
Henkei Shoujo,Henkei Shojo,5.7,4160,10845,28,ONA,5,Finished Airing,"Mar 26, 2017 to Oct 24, 2017",Bushiroad,Ascendent Animation,DLE,Original,Sci-Fi,Anthropomorphic,1 min. per ep.,PG-13 - Teens 13 or older,93,,,
Hoshizora Kiseki,,5.7,5976,10846,12,ONA,1,Finished Airing,10-Jul-06,"None found, add some",Sentai Filmworks,CoMix Wave Films,Original,"Romance, Sci-Fi",,27 min.,PG-13 - Teens 13 or older,8,,,
Idol Jihen,Idol Incidents,5.7,5489,10847,14,TV,12,Finished Airing,"Jan 8, 2017 to Mar 26, 2017","BS Fuji,       MAGES.,       Docomo Anime Store,       bilibili,       Crunchyroll SC Anime Fund","None found, add some","MAPPA,       Studio VOLN",Original,,"Idols (Female), Music",23 min. per ep.,PG-13 - Teens 13 or older,18,,Winter 2017,Sundays at 23:30 (JST)
Inzai Aru Aru Monogatari,,5.7,15434,10848,593,ONA,1,Finished Airing,14-Jan-22,Pony Canyon,"None found, add some",Asura Film,4-koma manga,Slice of Life,,18 min.,G - All Ages,1,,,
Jewelpet: Attack Chance!?,,5.7,13031,10849,1,ONA,3,Finished Airing,"Feb 19, 2016 to May 30, 2016",Sanrio,"None found, add some",AIC Project,Original,"Comedy, Fantasy",Mahou Shoujo,4 min. per ep.,PG - Children,1,,,
Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,,5.7,12504,10850,1,OVA,1,Finished Airing,10-Jan-87,Starchild Records,"None found, add some",Sunrise,Unknown,"Action, Adventure, Drama, Sci-Fi","Mecha, Space",56 min.,PG-13 - Teens 13 or older,1,,,
Kerokero Keroppi no Gulliver no Bouken,Keroppi in The Adventures of Gulliver,5.7,15340,10851,607,OVA,1,Finished Airing,21-Aug-93,Sanrio,"None found, add some","None found, add some",Book,"Adventure, Fantasy",,26 min.,G - All Ages,0,Kids,,
Koukou,,5.7,17260,10852,404,Movie,1,Finished Airing,12-Mar-13,"None found, add some","None found, add some","None found, add some",Original,,Music,6 min.,G - All Ages,0,,,
Magical Hat,,5.7,14340,10853,811,TV,33,Finished Airing,"Oct 18, 1989 to Jul 6, 1990","Yomiko Advertising,       E&G Films,       Fuji TV","None found, add some",Pierrot,Manga,"Adventure, Comedy, Fantasy",,22 min. per ep.,G - All Ages,1,Kids,Fall 1989,Unknown
Man with a Mission Animated Short Movie,,5.7,17960,10854,351,ONA,1,Finished Airing,25-Mar-19,Tower Records,"None found, add some","None found, add some",Original,Comedy,Music,2 min.,PG-13 - Teens 13 or older,0,,,
Masamune Datenicle,,5.7,9179,10855,4,ONA,6,Finished Airing,"May 2, 2016 to Mar 30, 2018",JTB Entertainment,"None found, add some","Gainax,       Gaina",Original,Action,"Historical, Samurai, Super Power",14 min. per ep.,PG-13 - Teens 13 or older,4,,,
Momon's Sand Witch Episode 0,,5.7,17686,10856,373,ONA,1,Finished Airing,02-Mar-14,"None found, add some","None found, add some","None found, add some",Original,Comedy,,5 min.,G - All Ages,1,Kids,,
My Melody no Akazukin (OVA),My Melody in Little Red Riding Hood,5.7,15893,10857,533,OVA,1,Finished Airing,24-Aug-01,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,10 min.,G - All Ages,1,Kids,,
Princess Lover!: Magical Knight Maria-chan,,5.7,6245,10858,10,Special,6,Finished Airing,"Oct 23, 2009 to Mar 25, 2010","None found, add some","None found, add some",GoHands,Visual novel,,Parody,30 sec. per ep.,PG-13 - Teens 13 or older,2,,,
Project HAL,,5.7,14375,10859,803,ONA,3,Finished Airing,"May 31, 2015 to Jul 30, 2015","None found, add some","None found, add some","None found, add some",Original,Action,Mecha,39 sec. per ep.,G - All Ages,0,,,
Ribbon no Kishi Pilot,,5.7,14915,10860,677,Special,1,Finished Airing,28-Nov-66,"None found, add some","None found, add some",Mushi Production,Unknown,Adventure,,28 min.,G - All Ages,0,,,
Ryuukyuu Timeline: Mirai Shoujo to Inishie no Ou,Ryukyu Timeline: The Girl from Future and the Ancient King,5.7,13292,10861,1,ONA,1,Finished Airing,08-Mar-21,"None found, add some","None found, add some",Gyorai Eizo Inc.,Other,Fantasy,"Historical, Time Travel",8 min.,G - All Ages,3,,,
Sekai de Ichiban Tsuyoku Naritai! Specials,Wanna Be the Strongest in the World Specials,5.7,6869,10862,8,Special,6,Finished Airing,"Dec 12, 2013 to May 12, 2014","Movic,       Earth Star Entertainment",Funimation,Arms,Manga,"Sports, Ecchi",Combat Sports,4 min. per ep.,R+ - Mild Nudity,5,,,
Sekai Monoshiri Ryoko,,5.7,14362,10863,807,TV,1006,Finished Airing,"Oct 1, 1971 to Dec 31, 1974","None found, add some","None found, add some","None found, add some",Unknown,Comedy,,5 min. per ep.,G - All Ages,1,,Fall 1971,Unknown
Senjuushi: Kijuushi-tachi no Happy Birthday!,,5.7,12794,10864,1,OVA,1,Finished Airing,06-Mar-19,"None found, add some","None found, add some",TMS Entertainment,Game,Action,"Anthropomorphic, Military",24 min.,PG-13 - Teens 13 or older,2,,,
Shadowverse Flame Recaps,Shadowverse Flame Special Episodes,5.7,15702,10865,556,TV Special,2,Finished Airing,"Sep 24, 2022 to Jul 1, 2023","None found, add some","None found, add some",Zexcs,Card game,Fantasy,Strategy Game,24 min. per ep.,PG-13 - Teens 13 or older,0,,,
Shijin no Shougai,A Poet's Life,5.7,11659,10866,1,Movie,1,Finished Airing,01-Jan-74,"None found, add some","None found, add some","None found, add some",Original,"Award Winning, Drama, Fantasy",Psychological,19 min.,PG - Children,6,,,
Shinkalion: Change the World,,5.7,8912,10867,4,TV,Unknown,Currently Airing,"Apr 7, 2024 to ?","Shogakukan-Shueisha Productions,       Shogakukan Music & Digital Entertainment","None found, add some","Production I.G,       Signal.MD",Other,"Action, Sci-Fi","Mecha, School",23 min.,PG-13 - Teens 13 or older,23,Kids,Spring 2024,Sundays at 08:30 (JST)
Shinseiki Duel Masters Flash,,5.7,14096,10868,872,TV,24,Finished Airing,"Apr 10, 2006 to Mar 23, 2007",G&G Entertainment,"None found, add some",SynergySP,Original,Comedy,,21 min. per ep.,G - All Ages,0,Kids,Spring 2006,Unknown
Soukou Kyojin Z-Knight,,5.7,16558,10869,461,OVA,1,Finished Airing,30-Dec-91,"None found, add some","None found, add some",Sunrise,Other,,Mecha,9 min.,PG - Children,1,,,
Subarashii Shigoto,Decent Work,5.7,17390,10870,395,ONA,1,Finished Airing,28-Sep-15,"None found, add some","None found, add some","None found, add some",Original,Avant Garde,,7 min.,PG-13 - Teens 13 or older,0,,,
Super Short Comics,,5.7,14927,10871,676,ONA,8,Finished Airing,"Nov 2, 2015 to Dec 21, 2015",comico,"None found, add some",Steve N' Steven,Web manga,Comedy,Parody,5 min. per ep.,G - All Ages,1,,,
Tonari no 801-chan R,,5.7,9797,10872,3,OVA,1,Finished Airing,10-Sep-09,"None found, add some","None found, add some",A-1 Pictures,4-koma manga,Comedy,Music,1 min.,G - All Ages,0,,,
Toukiden: The Age of Demons - Introduction,,5.7,12847,10873,1,Special,1,Finished Airing,26-Jun-13,"None found, add some","None found, add some",Studio 4°C,Game,Action,Mythology,4 min.,PG-13 - Teens 13 or older,0,,,
Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,Sisters of Wellber - Elegy for a Sad Warrior,5.7,13101,10874,1,OVA,1,Finished Airing,11-Nov-07,Production I.G,"None found, add some",Trans Arts,Original,"Action, Adventure, Comedy, Fantasy",,1 hr. 22 min.,R - 17+ (violence & profanity),1,,,
Ys IV: The Dawn of Ys,,5.7,13719,10875,974,Special,1,Finished Airing,1993,"None found, add some","None found, add some","None found, add some",Game,"Action, Adventure, Fantasy",Strategy Game,3 min.,PG-13 - Teens 13 or older,2,,,
Yukiguni no Oujisama,The Snow Country Prince,5.7,16143,10876,506,Movie,1,Finished Airing,21-Dec-85,Shinano Kikaku,"None found, add some",Toei Animation,Book,Slice of Life,,1 hr. 30 min.,G - All Ages,0,,,
Yuukan Club,,5.7,12789,10877,1,OVA,2,Finished Airing,"Jul 25, 1991 to Dec 14, 1991",Magic Bus,"None found, add some",Madhouse,Manga,"Comedy, Mystery",School,35 min. per ep.,PG-13 - Teens 13 or older,2,Shoujo,,
Shin Strange+ Special,,5.69,11280,10878,2,Special,1,Finished Airing,19-Oct-14,Dream Creation,"None found, add some",Seven,Manga,Comedy,"Adult Cast, Crossdressing, Detective, Parody",3 min.,PG-13 - Teens 13 or older,0,Josei,,
Shinrabanshou.mp3,,5.69,16621,10879,457,Special,1,Finished Airing,22-Feb-18,Pie in the sky,"None found, add some","None found, add some",Original,Avant Garde,Music,30 sec.,G - All Ages,0,,,
Shinsengumi,Shinsen-gumi,5.69,16000,10880,522,Movie,1,Finished Airing,20-Jul-99,Tezuka Productions,"None found, add some","None found, add some",Manga,,Historical,4 min.,R - 17+ (violence & profanity),1,,,
Shitasaki kara Koi,,5.69,15128,10881,641,ONA,3,Finished Airing,"Mar 10, 2023 to Mar 24, 2023","None found, add some","None found, add some",AQUA ARIS,Manga,"Boys Love, Comedy",,1 min. per ep.,PG-13 - Teens 13 or older,0,,,
Stitch!: Piko Kara no Chousenjou,Stitch vs. Penny,5.69,12497,10882,1,Special,1,Finished Airing,26-Jun-09,"None found, add some","None found, add some",Madhouse,Other,"Adventure, Comedy",,25 min.,PG - Children,0,Kids,,
Stitch!: Zutto Saikou no Tomodachi Special,Stitch: Heroes are Hard,5.69,13947,10883,907,Special,1,Finished Airing,19-Jun-11,"None found, add some","None found, add some",Shin-Ei Animation,Other,"Adventure, Comedy",,25 min.,PG - Children,1,Kids,,
The Gift,,5.69,18121,10884,338,ONA,1,Finished Airing,04-Apr-16,"None found, add some","None found, add some",Marza Animation Planet,Original,Fantasy,,5 min.,G - All Ages,0,Kids,,
Transformers: Choujin Master Force Soushuuhen,,5.69,16677,10885,451,OVA,4,Finished Airing,Not available,"None found, add some","None found, add some","None found, add some",Other,Sci-Fi,Mecha,28 min. per ep.,G - All Ages,0,,,
Xiong Chumo,Boonie Bears,5.69,15735,10886,552,TV,104,Finished Airing,"Jan 22, 2012 to 2012",Fantawild Animation,"None found, add some","None found, add some",Original,Comedy,,13 min. per ep.,PG - Children,2,Kids,?,Unknown
Xiong Chumo: Chunri Dui Dui Peng,Boonie Bears: Spring into Action,5.69,17011,10887,422,TV,52,Finished Airing,"Nov 27, 2014 to Jan 15, 2015",Fantawild Animation,"None found, add some","None found, add some",Original,"Adventure, Comedy",,13 min. per ep.,PG - Children,0,Kids,Fall 2014,Unknown
Xue Haizi,,5.69,16223,10888,497,Movie,1,Finished Airing,Dec-80,Shanghai Animation Film Studio,"None found, add some","None found, add some",Original,Fantasy,,21 min.,G - All Ages,0,Kids,,
Yonhyaku-nijuu Renpai Girl,"If I don't successfully pick up 420 girls, I am going to die in a lot of different ways.",5.69,7912,10889,6,ONA,1,Finished Airing,25-Jan-13,"None found, add some",Kadokawa,Trigger,Light novel,"Comedy, Romance",School,2 min.,PG-13 - Teens 13 or older,10,,,
Yu Tong,,5.69,19544,10890,252,Movie,1,Finished Airing,1959,Shanghai Animation Film Studio,"None found, add some","None found, add some",Other,Adventure,Historical,23 min.,G - All Ages,0,,,
Yuki no Joou,The Snow Queen,5.69,16949,10891,427,Movie,1,Finished Airing,1978,Gakken,"None found, add some","None found, add some",Book,Fantasy,,19 min.,G - All Ages,0,,,
Yuusei Kamen,,5.69,14696,10892,724,TV,39,Finished Airing,"Jun 3, 1966 to Feb 21, 1967","None found, add some","None found, add some",Eiken,Unknown,Sci-Fi,,25 min. per ep.,PG-13 - Teens 13 or older,0,,Summer 1966,Unknown
Zetsubou no Kaibutsu,Despair of the Monster,5.69,12394,10893,1,Movie,1,Finished Airing,10-Jun-19,"None found, add some","None found, add some","None found, add some",Original,"Drama, Horror",,29 min.,R - 17+ (violence & profanity),3,,,
Ai City,Love City,5.69,7324,10894,7,Movie,1,Finished Airing,26-Jul-86,"Movic,       TOHO","None found, add some","AIC,       Magic Bus,       Ashi Productions",Manga,"Action, Sci-Fi",Super Power,1 hr. 26 min.,PG-13 - Teens 13 or older,16,,,
Bad Badtz-Maru no Ari to Kirigirisu,Bad Badtz-Maru in the Ants and the Grasshopper,5.69,15752,10895,548,OVA,1,Finished Airing,21-Sep-01,Sanrio,"None found, add some","None found, add some",Unknown,Fantasy,,10 min.,G - All Ages,2,Kids,,
Bad Badtz-Maru no Ore wa Yuutousei,,5.69,17541,10896,383,OVA,1,Finished Airing,21-Oct-95,Sanrio,"None found, add some","None found, add some",Unknown,Comedy,,9 min.,G - All Ages,1,Kids,,
Bakugan: Armored Alliance,,5.69,9039,10897,4,TV,52,Finished Airing,"Apr 3, 2020 to Mar 26, 2021","None found, add some","None found, add some",TMS Entertainment,Original,"Action, Fantasy",Strategy Game,24 min. per ep.,PG - Children,5,,Spring 2020,Fridays at 03:04 (JST)
Boushoku no Berserk Mini,Berserk of Gluttony Mini,5.69,12599,10898,1,ONA,6,Finished Airing,"Sep 27, 2023 to Nov 1, 2023","None found, add some","None found, add some",AQUA ARIS,Light novel,Comedy,,2 min. per ep.,PG-13 - Teens 13 or older,2,,,
Candy Caries,,5.69,14627,10899,740,ONA,1,Finished Airing,21-Mar-21,"None found, add some","None found, add some",Wit Studio,Original,Fantasy,,1 min.,PG-13 - Teens 13 or older,1,,,
Dimension W: W no Tobira Online - Rose no Onayami Soudanshitsu,Dimension W: W Gate Online - Rose's Counseling Room,5.69,6071,10900,11,Special,5,Finished Airing,"Mar 25, 2016 to Aug 26, 2016","None found, add some",Funimation,Studio 3Hz,Manga,Sci-Fi,,3 min. per ep.,G - All Ages,8,Seinen,,
Duel Masters King,,5.69,13685,10901,982,TV,47,Finished Airing,"Apr 5, 2020 to Mar 28, 2021","None found, add some","None found, add some","Brain's Base,       Shogakukan Music & Digital Entertainment",Original,"Action, Adventure, Comedy, Fantasy",,24 min. per ep.,G - All Ages,1,Kids,Spring 2020,Sundays at 08:30 (JST)
Grand Marche no Meikyuu,,5.69,18439,10902,317,ONA,1,Finished Airing,31-Aug-16,"None found, add some","None found, add some","None found, add some",Game,Fantasy,Strategy Game,2 min.,G - All Ages,0,,,
H'or Cafe,,5.69,17093,10903,416,Special,1,Finished Airing,03-Nov-14,"None found, add some","None found, add some","None found, add some",Other,,Music,1 min.,G - All Ages,2,,,
Hacka Doll,,5.69,6666,10904,9,ONA,2,Finished Airing,"Aug 15, 2014 to Sep 18, 2014","None found, add some","None found, add some",Trigger,Other,Fantasy,,1 min. per ep.,PG-13 - Teens 13 or older,5,,,
Hana no Zundamaru,,5.69,16241,10905,495,ONA,8,Finished Airing,"Oct 22, 2013 to Dec 9, 2013",CoMix Wave Films,"None found, add some","None found, add some",Manga,Comedy,"Martial Arts, Parody",5 min. per ep.,G - All Ages,0,,,
Himote House: Dai Panic! Minna de Gokiburi Taiji,,5.69,12055,10906,1,OVA,1,Finished Airing,20-Feb-21,"None found, add some","None found, add some",Bouncy,Original,Comedy,,16 min.,PG-13 - Teens 13 or older,0,,,
Hisui Kobanashi,Pokémon Kids TV: Hisuian Voltorb is Berry Sorry,5.69,14970,10907,671,ONA,2,Finished Airing,"Dec 10, 2021 to Dec 14, 2021","None found, add some","None found, add some",dwarf,Game,Comedy,,1 min. per ep.,PG - Children,0,Kids,,
Hoshi to Tsubasa no Paradox,Starwing Paradox,5.69,13993,10908,895,ONA,2,Finished Airing,"Feb 7, 2018 to Nov 7, 2018","Square Enix,       Q-Tec,       dugout","None found, add some",Sunrise,Game,"Action, Sci-Fi",Mecha,3 min. per ep.,PG-13 - Teens 13 or older,0,,,
Hyakuren no Haou to Seiyaku no Valkyria,The Master of Ragnarok & Blesser of Einherjar,5.69,1234,10909,195,TV,12,Finished Airing,"Jul 8, 2018 to Sep 23, 2018","Sotsu,       Crunchyroll SC Anime Fund",Funimation,EMT Squared,Light novel,"Action, Adventure, Fantasy, Romance","Harem, Isekai, Military",23 min. per ep.,PG-13 - Teens 13 or older,319,,Summer 2018,Sundays at 01:30 (JST)
